period,zone,price_engine,price_official,diff,coherence
14,NORD,209.64,209.64,0.0,OK
14,CNOR,209.64,209.64,0.0,OK
14,CSUD,209.64,209.64,0.0,OK
14,SUD,209.64,209.64,0.0,OK
14,CALA,209.64,209.64,0.0,OK
14,SICI,350.0,350.0,0.0,OK
14,SARD,209.64,209.64,0.0,OK
15,NORD,207.84,207.84,0.0,OK
15,CNOR,207.84,207.84,0.0,OK
15,CSUD,207.84,207.84,0.0,OK
15,SUD,207.84,207.84,0.0,OK
15,CALA,207.84,207.84,0.0,OK
15,SICI,350.0,350.0,0.0,OK
15,SARD,207.84,207.84,0.0,OK
16,NORD,206.09,206.09,0.0,OK
16,CNOR,206.09,206.09,0.0,OK
16,CSUD,206.09,206.09,0.0,OK
16,SUD,206.09,206.09,0.0,OK
16,CALA,206.09,206.09,0.0,OK
16,SICI,350.0,350.0,0.0,OK
16,SARD,206.09,206.09,0.0,OK
17,NORD,207.22,207.22,0.0,OK
17,CNOR,207.22,207.22,0.0,OK
17,CSUD,207.22,207.22,0.0,OK
17,SUD,207.22,207.22,0.0,OK
17,CALA,207.22,207.22,0.0,OK
17,SICI,319.5,334.745,-15.25,OK
17,SARD,207.22,207.22,0.0,OK
18,NORD,190.74,190.74,0.0,OK
18,CNOR,190.74,190.74,0.0,OK
18,CSUD,190.74,190.74,0.0,OK
18,SUD,190.74,190.74,0.0,OK
18,CALA,190.74,190.74,0.0,OK
18,SICI,350.0,350.0,0.0,OK
18,SARD,190.74,190.74,0.0,OK
19,NORD,191.82,191.82,0.0,OK
19,CNOR,191.82,191.82,0.0,OK
19,CSUD,191.82,191.82,0.0,OK
19,SUD,191.82,191.82,0.0,OK
19,CALA,191.82,191.82,0.0,OK
19,SICI,350.0,350.0,0.0,OK
19,SARD,191.82,191.82,0.0,OK
20,NORD,193.71,193.71,0.0,OK
20,CNOR,193.71,193.71,0.0,OK
20,CSUD,193.71,193.71,0.0,OK
20,SUD,193.71,193.71,0.0,OK
20,CALA,193.71,193.71,0.0,OK
20,SICI,350.0,350.0,0.0,OK
20,SARD,193.71,193.71,0.0,OK
21,NORD,194.36,194.36,0.0,OK
21,CNOR,194.36,194.36,0.0,OK
21,CSUD,194.36,194.36,0.0,OK
21,SUD,194.36,194.36,0.0,OK
21,CALA,194.36,194.36,0.0,OK
21,SICI,350.0,350.0,0.0,OK
21,SARD,194.36,194.36,0.0,OK
22,NORD,195.05,195.05,0.0,OK
22,CNOR,195.05,195.05,0.0,OK
22,CSUD,195.05,195.05,0.0,OK
22,SUD,195.05,195.05,0.0,OK
22,CALA,195.05,195.05,0.0,OK
22,SICI,350.0,350.0,0.0,OK
22,SARD,195.05,195.05,0.0,OK
23,NORD,208.57,208.57,0.0,OK
23,CNOR,208.57,208.57,0.0,OK
23,CSUD,208.57,208.57,0.0,OK
23,SUD,208.57,208.57,0.0,OK
23,CALA,208.57,208.57,0.0,OK
23,SICI,350.0,350.0,0.0,OK
23,SARD,208.57,208.57,0.0,OK
24,NORD,231.7,231.7,0.0,OK
24,CNOR,231.7,231.7,0.0,OK
24,CSUD,231.7,231.7,0.0,OK
24,SUD,231.7,231.7,0.0,OK
24,CALA,231.7,231.7,0.0,OK
24,SICI,350.47,350.47,0.0,OK
24,SARD,231.7,231.7,0.0,OK
25,NORD,235.02,234.30659,0.71,OK
25,CNOR,235.02,234.30659,0.71,OK
25,CSUD,235.02,234.30659,0.71,OK
25,SUD,235.02,234.30659,0.71,OK
25,CALA,235.02,234.30659,0.71,OK
25,SICI,350.47,350.47,0.0,OK
25,SARD,235.02,234.30659,0.71,OK
26,NORD,239.97,239.95713,0.01,OK
26,CNOR,239.97,239.95713,0.01,OK
26,CSUD,239.97,239.95713,0.01,OK
26,SUD,239.97,239.95713,0.01,OK
26,CALA,239.97,239.95713,0.01,OK
26,SICI,350.0,350.0,0.0,OK
26,SARD,239.97,239.95713,0.01,OK
27,NORD,250.0,248.52065,1.48,OK
27,CNOR,250.0,248.52065,1.48,OK
27,CSUD,250.0,248.52065,1.48,OK
27,SUD,250.0,248.52065,1.48,OK
27,CALA,250.0,248.52065,1.48,OK
27,SICI,350.0,350.0,0.0,OK
27,SARD,250.0,248.52065,1.48,OK
28,NORD,268.0,268.0,0.0,OK
28,CNOR,268.0,268.0,0.0,OK
28,CSUD,268.0,268.0,0.0,OK
28,SUD,268.0,268.0,0.0,OK
28,CALA,268.0,268.0,0.0,OK
28,SICI,350.47,350.47,0.0,OK
28,SARD,268.0,268.0,0.0,OK
29,NORD,268.06,268.06,0.0,OK
29,CNOR,268.06,268.06,0.0,OK
29,CSUD,268.06,268.06,0.0,OK
29,SUD,268.06,268.06,0.0,OK
29,CALA,268.06,268.06,0.0,OK
29,SICI,350.0,350.0,0.0,OK
29,SARD,254.5,254.5,0.0,OK
30,NORD,268.06,268.06,0.0,OK
30,CNOR,268.06,268.06,0.0,OK
30,CSUD,268.06,268.06,0.0,OK
30,SUD,268.06,268.06,0.0,OK
30,CALA,268.06,268.06,0.0,OK
30,SICI,350.47,350.47,0.0,OK
30,SARD,252.12,252.12,0.0,OK
31,NORD,254.07,254.07,0.0,OK
31,CNOR,254.07,254.07,0.0,OK
31,CSUD,254.07,254.07,0.0,OK
31,SUD,254.07,254.07,0.0,OK
31,CALA,254.07,254.07,0.0,OK
31,SICI,350.0,350.0,0.0,OK
31,SARD,251.88,251.88,0.0,OK
32,NORD,253.08,253.08,0.0,OK
32,CNOR,253.08,253.08,0.0,OK
32,CSUD,253.08,253.08,0.0,OK
32,SUD,253.08,253.08,0.0,OK
32,CALA,253.08,253.08,0.0,OK
32,SICI,294.83,294.83,0.0,OK
32,SARD,251.84,251.84,0.0,OK
33,NORD,268.06,268.06,0.0,OK
33,CNOR,268.06,268.06,0.0,OK
33,CSUD,268.06,268.06,0.0,OK
33,SUD,268.06,268.06,0.0,OK
33,CALA,268.06,268.06,0.0,OK
33,SICI,299.5,299.5,0.0,OK
33,SARD,252.43,252.43,0.0,OK
34,NORD,255.58,255.58,0.0,OK
34,CNOR,255.58,255.58,0.0,OK
34,CSUD,255.58,255.58,0.0,OK
34,SUD,255.58,255.58,0.0,OK
34,CALA,255.58,255.58,0.0,OK
34,SICI,255.58,255.58,0.0,OK
34,SARD,251.38,251.38,0.0,OK
35,NORD,244.58,244.58,0.0,OK
35,CNOR,244.58,244.58,0.0,OK
35,CSUD,244.58,244.58,0.0,OK
35,SUD,244.58,244.58,0.0,OK
35,CALA,244.58,244.58,0.0,OK
35,SICI,244.58,244.58,0.0,OK
35,SARD,244.58,244.58,0.0,OK
36,NORD,229.26,229.26,0.0,OK
36,CNOR,229.26,229.26,0.0,OK
36,CSUD,229.26,229.26,0.0,OK
36,SUD,229.26,229.26,0.0,OK
36,CALA,229.26,229.26,0.0,OK
36,SICI,229.26,229.26,0.0,OK
36,SARD,229.26,229.26,0.0,OK
37,NORD,229.67,227.5,2.17,OK
37,CNOR,229.67,227.5,2.17,OK
37,CSUD,229.67,227.5,2.17,OK
37,SUD,229.67,227.5,2.17,OK
37,CALA,229.67,227.5,2.17,OK
37,SICI,229.67,227.5,2.17,OK
37,SARD,229.67,227.5,2.17,OK
38,NORD,212.64,212.6,0.04,OK
38,CNOR,212.64,212.6,0.04,OK
38,CSUD,212.64,212.6,0.04,OK
38,SUD,212.64,212.6,0.04,OK
38,CALA,212.64,212.6,0.04,OK
38,SICI,212.64,212.6,0.04,OK
38,SARD,212.64,212.6,0.04,OK
39,NORD,255.52,255.52,0.0,OK
39,CNOR,255.52,255.52,0.0,OK
39,CSUD,255.52,255.52,0.0,OK
39,SUD,185.11,185.11,0.0,OK
39,CALA,185.11,185.11,0.0,OK
39,SICI,185.11,185.11,0.0,OK
39,SARD,221.45,221.45,0.0,OK
40,NORD,243.12,243.12,0.0,OK
40,CNOR,243.12,243.12,0.0,OK
40,CSUD,243.12,243.12,0.0,OK
40,SUD,100.0,100.0,0.0,OK
40,CALA,100.0,100.0,0.0,OK
40,SICI,100.0,100.0,0.0,OK
40,SARD,221.45,221.45,0.0,OK
41,NORD,237.24,237.24,0.0,OK
41,CNOR,237.24,237.24,0.0,OK
41,CSUD,216.17,216.17,0.0,OK
41,SUD,187.28,187.28,0.0,OK
41,CALA,187.28,187.28,0.0,OK
41,SICI,187.28,187.28,0.0,OK
41,SARD,136.5,136.5,0.0,OK
42,NORD,220.96,220.96,0.0,OK
42,CNOR,220.96,220.96,0.0,OK
42,CSUD,179.49,179.49,0.0,OK
42,SUD,179.49,179.49,0.0,OK
42,CALA,179.49,179.49,0.0,OK
42,SICI,179.49,179.49,0.0,OK
42,SARD,120.0,120.0,0.0,OK
43,NORD,192.47,192.47,0.0,OK
43,CNOR,192.47,192.47,0.0,OK
43,CSUD,174.87,174.87,0.0,OK
43,SUD,173.7,173.7,0.0,OK
43,CALA,173.7,173.7,0.0,OK
43,SICI,173.7,173.7,0.0,OK
43,SARD,111.5,111.5,0.0,OK
44,NORD,199.93,199.93,0.0,OK
44,CNOR,199.93,199.93,0.0,OK
44,CSUD,199.93,199.93,0.0,OK
44,SUD,199.93,199.93,0.0,OK
44,CALA,199.93,199.93,0.0,OK
44,SICI,199.93,199.93,0.0,OK
44,SARD,120.0,120.0,0.0,OK
45,NORD,191.9,191.9,0.0,OK
45,CNOR,191.9,191.9,0.0,OK
45,CSUD,174.96,174.96,0.0,OK
45,SUD,174.96,174.96,0.0,OK
45,CALA,174.96,174.96,0.0,OK
45,SICI,174.96,174.96,0.0,OK
45,SARD,111.5,111.5,0.0,OK
46,NORD,188.83,188.83,0.0,OK
46,CNOR,188.83,188.83,0.0,OK
46,CSUD,174.96,174.96,0.0,OK
46,SUD,174.96,174.96,0.0,OK
46,CALA,174.96,174.96,0.0,OK
46,SICI,174.96,174.96,0.0,OK
46,SARD,102.9,102.9,0.0,OK
47,NORD,203.99,203.99,0.0,OK
47,CNOR,203.99,203.99,0.0,OK
47,CSUD,203.99,203.99,0.0,OK
47,SUD,193.59,193.59,0.0,OK
47,CALA,193.59,193.59,0.0,OK
47,SICI,193.59,193.59,0.0,OK
47,SARD,203.99,203.99,0.0,OK
48,NORD,196.89,196.89,0.0,OK
48,CNOR,196.89,196.89,0.0,OK
48,CSUD,196.89,196.89,0.0,OK
48,SUD,196.89,196.89,0.0,OK
48,CALA,196.89,196.89,0.0,OK
48,SICI,196.89,196.89,0.0,OK
48,SARD,196.89,196.89,0.0,OK
49,NORD,146.0,146.0,0.0,OK
49,CNOR,146.0,146.0,0.0,OK
49,CSUD,146.0,146.0,0.0,OK
49,SUD,146.0,146.0,0.0,OK
49,CALA,146.0,146.0,0.0,OK
49,SICI,146.0,146.0,0.0,OK
49,SARD,111.5,111.5,0.0,OK
50,NORD,170.0,170.0,0.0,OK
50,CNOR,170.0,170.0,0.0,OK
50,CSUD,170.0,170.0,0.0,OK
50,SUD,170.0,170.0,0.0,OK
50,CALA,170.0,170.0,0.0,OK
50,SICI,170.0,170.0,0.0,OK
50,SARD,170.0,170.0,0.0,OK
51,NORD,140.0,140.0,0.0,OK
51,CNOR,140.0,140.0,0.0,OK
51,CSUD,140.0,140.0,0.0,OK
51,SUD,140.0,140.0,0.0,OK
51,CALA,140.0,140.0,0.0,OK
51,SICI,140.0,140.0,0.0,OK
51,SARD,111.5,111.5,0.0,OK
52,NORD,164.88,164.88,0.0,OK
52,CNOR,164.88,164.88,0.0,OK
52,CSUD,164.88,164.88,0.0,OK
52,SUD,164.88,164.88,0.0,OK
52,CALA,164.88,164.88,0.0,OK
52,SICI,164.88,164.88,0.0,OK
52,SARD,164.88,164.88,0.0,OK
53,NORD,160.0,160.0,0.0,OK
53,CNOR,160.0,160.0,0.0,OK
53,CSUD,160.0,160.0,0.0,OK
53,SUD,160.0,160.0,0.0,OK
53,CALA,160.0,160.0,0.0,OK
53,SICI,160.0,160.0,0.0,OK
53,SARD,160.0,160.0,0.0,OK
54,NORD,164.44,164.44,0.0,OK
54,CNOR,164.44,164.44,0.0,OK
54,CSUD,164.44,164.44,0.0,OK
54,SUD,164.44,164.44,0.0,OK
54,CALA,164.44,164.44,0.0,OK
54,SICI,164.44,164.44,0.0,OK
54,SARD,164.44,164.44,0.0,OK
55,NORD,171.41,171.41,0.0,OK
55,CNOR,171.41,171.41,0.0,OK
55,CSUD,171.41,171.41,0.0,OK
55,SUD,171.41,171.41,0.0,OK
55,CALA,171.41,171.41,0.0,OK
55,SICI,171.41,171.41,0.0,OK
55,SARD,171.41,171.41,0.0,OK
56,NORD,173.99,173.99,0.0,OK
56,CNOR,173.99,173.99,0.0,OK
56,CSUD,173.99,173.99,0.0,OK
56,SUD,173.99,173.99,0.0,OK
56,CALA,173.99,173.99,0.0,OK
56,SICI,173.99,173.99,0.0,OK
56,SARD,173.99,173.99,0.0,OK
57,NORD,162.32,162.32,0.0,OK
57,CNOR,162.32,162.32,0.0,OK
57,CSUD,162.32,162.32,0.0,OK
57,SUD,162.32,162.32,0.0,OK
57,CALA,162.32,162.32,0.0,OK
57,SICI,162.32,162.32,0.0,OK
57,SARD,86.5,86.5,0.0,OK
58,NORD,171.43,171.43,0.0,OK
58,CNOR,171.43,171.43,0.0,OK
58,CSUD,171.43,171.43,0.0,OK
58,SUD,171.43,171.43,0.0,OK
58,CALA,171.43,171.43,0.0,OK
58,SICI,171.43,171.43,0.0,OK
58,SARD,86.5,86.5,0.0,OK
59,NORD,198.0,198.0,0.0,OK
59,CNOR,198.0,198.0,0.0,OK
59,CSUD,198.0,198.0,0.0,OK
59,SUD,198.0,198.0,0.0,OK
59,CALA,198.0,198.0,0.0,OK
59,SICI,198.0,198.0,0.0,OK
59,SARD,198.0,198.0,0.0,OK
60,NORD,196.08,196.08,0.0,OK
60,CNOR,196.08,196.08,0.0,OK
60,CSUD,196.08,196.08,0.0,OK
60,SUD,196.08,196.08,0.0,OK
60,CALA,196.08,196.08,0.0,OK
60,SICI,196.08,196.08,0.0,OK
60,SARD,196.08,196.08,0.0,OK
61,NORD,195.5,195.5,0.0,OK
61,CNOR,195.5,195.5,0.0,OK
61,CSUD,195.5,195.5,0.0,OK
61,SUD,195.5,195.5,0.0,OK
61,CALA,195.5,195.5,0.0,OK
61,SICI,195.5,195.5,0.0,OK
61,SARD,86.5,86.5,0.0,OK
62,NORD,206.09,206.09,0.0,OK
62,CNOR,206.09,206.09,0.0,OK
62,CSUD,206.09,206.09,0.0,OK
62,SUD,206.09,206.09,0.0,OK
62,CALA,206.09,206.09,0.0,OK
62,SICI,206.09,206.09,0.0,OK
62,SARD,205.5,205.5,0.0,OK
63,NORD,222.6,222.6,0.0,OK
63,CNOR,222.6,222.6,0.0,OK
63,CSUD,222.6,222.6,0.0,OK
63,SUD,222.6,222.6,0.0,OK
63,CALA,222.6,222.6,0.0,OK
63,SICI,222.6,222.6,0.0,OK
63,SARD,207.97,207.97,0.0,OK
64,NORD,233.73,233.73,0.0,OK
64,CNOR,233.73,233.73,0.0,OK
64,CSUD,233.73,233.73,0.0,OK
64,SUD,233.73,233.73,0.0,OK
64,CALA,233.73,233.73,0.0,OK
64,SICI,233.73,233.73,0.0,OK
64,SARD,90.0,90.0,0.0,OK
65,NORD,233.0,231.60904,1.39,OK
65,CNOR,233.0,231.60904,1.39,OK
65,CSUD,233.0,231.60904,1.39,OK
65,SUD,233.0,231.60904,1.39,OK
65,CALA,233.0,231.60904,1.39,OK
65,SICI,233.0,231.60904,1.39,OK
65,SARD,86.5,86.5,0.0,OK
66,NORD,233.0,233.0,0.0,OK
66,CNOR,233.0,233.0,0.0,OK
66,CSUD,233.0,233.0,0.0,OK
66,SUD,233.0,233.0,0.0,OK
66,CALA,233.0,233.0,0.0,OK
66,SICI,233.0,233.0,0.0,OK
66,SARD,90.0,90.0,0.0,OK
67,NORD,234.5,234.5,0.0,OK
67,CNOR,234.5,234.5,0.0,OK
67,CSUD,234.5,234.5,0.0,OK
67,SUD,234.5,234.5,0.0,OK
67,CALA,234.5,234.5,0.0,OK
67,SICI,234.5,234.5,0.0,OK
67,SARD,86.5,86.5,0.0,OK
68,NORD,241.5,242.89096,-1.39,OK
68,CNOR,241.5,242.89096,-1.39,OK
68,CSUD,241.5,242.89096,-1.39,OK
68,SUD,241.5,242.89096,-1.39,OK
68,CALA,241.5,242.89096,-1.39,OK
68,SICI,241.5,242.89096,-1.39,OK
68,SARD,111.5,111.5,0.0,OK
69,NORD,199.94,199.94,0.0,OK
69,CNOR,199.94,199.94,0.0,OK
69,CSUD,199.94,199.94,0.0,OK
69,SUD,199.94,199.94,0.0,OK
69,CALA,199.94,199.94,0.0,OK
69,SICI,199.94,199.94,0.0,OK
69,SARD,199.94,199.94,0.0,OK
70,NORD,220.96,220.96,0.0,OK
70,CNOR,220.96,220.96,0.0,OK
70,CSUD,220.96,220.96,0.0,OK
70,SUD,220.96,220.96,0.0,OK
70,CALA,220.96,220.96,0.0,OK
70,SICI,220.96,220.96,0.0,OK
70,SARD,220.96,220.96,0.0,OK
71,NORD,240.66,239.93101,0.73,OK
71,CNOR,240.66,239.93101,0.73,OK
71,CSUD,240.66,239.93101,0.73,OK
71,SUD,240.66,239.93101,0.73,OK
71,CALA,240.66,239.93101,0.73,OK
71,SICI,240.66,239.93101,0.73,OK
71,SARD,240.66,239.93101,0.73,OK
72,NORD,260.0,260.0,0.0,OK
72,CNOR,260.0,260.0,0.0,OK
72,CSUD,260.0,260.0,0.0,OK
72,SUD,260.0,260.0,0.0,OK
72,CALA,260.0,260.0,0.0,OK
72,SICI,260.0,260.0,0.0,OK
72,SARD,260.0,260.0,0.0,OK
73,NORD,238.0,237.28828,0.71,OK
73,CNOR,238.0,237.28828,0.71,OK
73,CSUD,238.0,237.28828,0.71,OK
73,SUD,238.0,237.28828,0.71,OK
73,CALA,238.0,237.28828,0.71,OK
73,SICI,238.0,237.28828,0.71,OK
73,SARD,238.0,237.28828,0.71,OK
74,NORD,250.0,249.20549,0.79,OK
74,CNOR,250.0,249.20549,0.79,OK
74,CSUD,250.0,249.20549,0.79,OK
74,SUD,250.0,249.20549,0.79,OK
74,CALA,250.0,249.20549,0.79,OK
74,SICI,250.0,249.20549,0.79,OK
74,SARD,250.0,249.20549,0.79,OK
75,NORD,255.75,255.75,0.0,OK
75,CNOR,255.75,255.75,0.0,OK
75,CSUD,255.75,255.75,0.0,OK
75,SUD,255.75,255.75,0.0,OK
75,CALA,255.75,255.75,0.0,OK
75,SICI,301.4,301.4,0.0,OK
75,SARD,245.28,245.28,0.0,OK
76,NORD,285.53,287.03623,-1.51,OK
76,CNOR,285.53,287.03623,-1.51,OK
76,CSUD,285.53,287.03623,-1.51,OK
76,SUD,285.53,287.03623,-1.51,OK
76,CALA,285.53,287.03623,-1.51,OK
76,SICI,350.0,350.0,0.0,OK
76,SARD,272.99,272.99,0.0,OK
77,NORD,258.79,258.79,0.0,OK
77,CNOR,258.79,258.79,0.0,OK
77,CSUD,258.79,258.79,0.0,OK
77,SUD,258.79,258.79,0.0,OK
77,CALA,258.79,258.79,0.0,OK
77,SICI,390.21,390.21,0.0,OK
77,SARD,258.79,258.79,0.0,OK
78,NORD,268.06,268.06,0.0,OK
78,CNOR,268.06,268.06,0.0,OK
78,CSUD,268.06,268.06,0.0,OK
78,SUD,268.06,268.06,0.0,OK
78,CALA,268.06,268.06,0.0,OK
78,SICI,390.21,390.21,0.0,OK
78,SARD,268.06,268.06,0.0,OK
79,NORD,277.74,277.74,0.0,OK
79,CNOR,277.74,277.74,0.0,OK
79,CSUD,277.74,277.74,0.0,OK
79,SUD,277.74,277.74,0.0,OK
79,CALA,277.74,277.74,0.0,OK
79,SICI,390.21,390.21,0.0,OK
79,SARD,277.74,277.74,0.0,OK
80,NORD,282.9,282.9,0.0,OK
80,CNOR,282.9,282.9,0.0,OK
80,CSUD,282.9,282.9,0.0,OK
80,SUD,282.9,282.9,0.0,OK
80,CALA,282.9,282.9,0.0,OK
80,SICI,398.76,398.76,0.0,OK
80,SARD,282.9,282.9,0.0,OK
81,NORD,268.06,268.06,0.0,OK
81,CNOR,268.06,268.06,0.0,OK
81,CSUD,268.06,268.06,0.0,OK
81,SUD,268.06,268.06,0.0,OK
81,CALA,268.06,268.06,0.0,OK
81,SICI,398.76,398.76,0.0,OK
81,SARD,268.06,268.06,0.0,OK
82,NORD,268.06,268.06,0.0,OK
82,CNOR,268.06,268.06,0.0,OK
82,CSUD,268.06,268.06,0.0,OK
82,SUD,268.06,268.06,0.0,OK
82,CALA,268.06,268.06,0.0,OK
82,SICI,400.0,400.0,0.0,OK
82,SARD,268.06,268.06,0.0,OK
83,NORD,268.06,268.06,0.0,OK
83,CNOR,268.06,268.06,0.0,OK
83,CSUD,268.06,268.06,0.0,OK
83,SUD,268.06,268.06,0.0,OK
83,CALA,268.06,268.06,0.0,OK
83,SICI,398.76,398.76,0.0,OK
83,SARD,268.06,268.06,0.0,OK
84,NORD,255.82,255.82,0.0,OK
84,CNOR,255.82,255.82,0.0,OK
84,CSUD,255.82,255.82,0.0,OK
84,SUD,255.82,255.82,0.0,OK
84,CALA,255.82,255.82,0.0,OK
84,SICI,398.76,398.76,0.0,OK
84,SARD,255.82,255.82,0.0,OK
85,NORD,268.06,268.06,0.0,OK
85,CNOR,268.06,268.06,0.0,OK
85,CSUD,268.06,268.06,0.0,OK
85,SUD,268.06,268.06,0.0,OK
85,CALA,268.06,268.06,0.0,OK
85,SICI,390.21,390.21,0.0,OK
85,SARD,268.06,268.06,0.0,OK
86,NORD,243.2,243.2,0.0,OK
86,CNOR,243.2,243.2,0.0,OK
86,CSUD,243.2,243.2,0.0,OK
86,SUD,243.2,243.2,0.0,OK
86,CALA,243.2,243.2,0.0,OK
86,SICI,390.21,390.21,0.0,OK
86,SARD,243.2,243.2,0.0,OK
87,NORD,235.0,235.0,0.0,OK
87,CNOR,235.0,235.0,0.0,OK
87,CSUD,235.0,235.0,0.0,OK
87,SUD,235.0,235.0,0.0,OK
87,CALA,235.0,235.0,0.0,OK
87,SICI,390.21,390.21,0.0,OK
87,SARD,235.0,235.0,0.0,OK
88,NORD,220.96,220.96,0.0,OK
88,CNOR,220.96,220.96,0.0,OK
88,CSUD,220.96,220.96,0.0,OK
88,SUD,220.96,220.96,0.0,OK
88,CALA,220.96,220.96,0.0,OK
88,SICI,390.21,390.21,0.0,OK
88,SARD,220.96,220.96,0.0,OK
89,NORD,223.0,223.0,0.0,OK
89,CNOR,223.0,223.0,0.0,OK
89,CSUD,223.0,223.0,0.0,OK
89,SUD,223.0,223.0,0.0,OK
89,CALA,223.0,223.0,0.0,OK
89,SICI,350.47,350.47,0.0,OK
89,SARD,223.0,223.0,0.0,OK
90,NORD,219.96,219.96,0.0,OK
90,CNOR,219.96,219.96,0.0,OK
90,CSUD,219.96,219.96,0.0,OK
90,SUD,219.96,219.96,0.0,OK
90,CALA,219.96,219.96,0.0,OK
90,SICI,350.0,350.0,0.0,OK
90,SARD,219.96,219.96,0.0,OK
91,NORD,213.41,213.34722,0.06,OK
91,CNOR,213.41,213.34722,0.06,OK
91,CSUD,213.41,213.34722,0.06,OK
91,SUD,213.41,213.34722,0.06,OK
91,CALA,213.41,213.34722,0.06,OK
91,SICI,349.99,349.99,0.0,OK
91,SARD,213.41,213.34722,0.06,OK
92,NORD,204.67,204.67,0.0,OK
92,CNOR,204.67,204.67,0.0,OK
92,CSUD,204.67,204.67,0.0,OK
92,SUD,204.67,204.67,0.0,OK
92,CALA,204.67,204.67,0.0,OK
92,SICI,248.6,248.6,0.0,OK
92,SARD,204.67,204.67,0.0,OK
93,NORD,218.0,218.0,0.0,OK
93,CNOR,218.0,218.0,0.0,OK
93,CSUD,218.0,218.0,0.0,OK
93,SUD,218.0,218.0,0.0,OK
93,CALA,218.0,218.0,0.0,OK
93,SICI,350.0,350.0,0.0,OK
93,SARD,218.0,218.0,0.0,OK
